5783.0   28.732   0.636   29.517778   1.6262   26.672   0.067   26.45469   0.0677   25.471  
5868.0   25.115   0.022   24.999649   0.0246   24.058   0.01   23.968052   0.01   23.579  
5870.0   21.948   0.01   21.796649   0.01   21.25   0.01   21.118967   0.01   21.048  
5884.0   -99.9   -99.9   -99.9   -99.9   26.98   0.084   26.914361   0.1029   25.566  
5920.0   26.766   0.098   26.77769   0.1219   24.945   0.013   24.856276   0.0151   24.214  
5962.0   26.152   0.058   26.064472   0.0664   23.961   0.01   23.871862   0.01   22.843  
6001.0   27.849   0.264   27.887513   0.3454   25.196   0.017   25.134101   0.02   23.93  
6011.0   22.344   0.01   22.224113   0.01   21.603   0.01   21.494601   0.01   21.364  
6041.0   24.559   0.013   24.247437   0.0177   22.577   0.01   22.378242   0.01   21.61  
6075.0   25.817   0.042   25.742166   0.0485   24.1   0.01   24.00818   0.01   23.407  
6137.0   28.127   0.357   27.708172   0.2989   25.945   0.033   25.859162   0.0377   24.602  
6150.0   30.23   2.355   29.749372   1.8901   26.696   0.066   26.622393   0.0776   25.372  
6218.0   25.116   0.023   24.931914   0.0299   22.8   0.01   22.659656   0.01   21.553  
6232.0   25.49   0.031   25.39196   0.0345   24.997   0.014   24.911338   0.016   24.976  
6252.0   26.287   0.062   26.198925   0.0712   24.64   0.01   24.578641   0.0117   23.9  
6312.0   22.12   0.01   22.021007   0.01   21.351   0.01   21.263959   0.01   21.107  
6415.0   22.953   0.01   22.732224   0.01   22.183   0.01   21.989118   0.01   21.924  
6505.0   25.453   0.029   25.004913   0.0345   23.502   0.01   23.119617   0.01   22.448  
6549.0   25.031   0.021   24.886389   0.0222   24.085   0.01   23.956782   0.01   23.86  
6562.0   27.159   0.145   27.189784   0.1948   24.712   0.011   24.627163   0.0131   23.477  
6581.0   23.639   0.01   23.510771   0.01   21.645   0.01   21.541115   0.01   20.69  
6582.0   25.357   0.028   25.244384   0.0305   24.232   0.01   24.149048   0.01   23.771  
6587.0   25.917   0.048   25.824813   0.0538   24.546   0.01   24.464886   0.011   23.957  
6608.0   22.462   0.01   22.365672   0.01   21.649   0.01   21.565693   0.01   21.398  
6614.0   -99.9   -99.9   -99.9   -99.9   27.058   0.095   26.923417   0.109   25.478  
6694.0   26.339   0.07   26.184719   0.0746   24.496   0.01   24.375199   0.01   23.559  
6773.0   28.187   0.376   28.082172   0.4272   25.776   0.028   25.706762   0.0332   24.532  
6798.0   24.656   0.015   24.505947   0.0191   22.428   0.01   22.279289   0.01   21.193  
6857.0   28.705   0.575   28.927472   0.8685   26.479   0.054   26.331878   0.0584   25.445  
6880.0   29.129   0.889   27.847036   0.3824   25.537   0.023   25.254973   0.0252   24.247  
6912.0   25.194   0.024   25.04196   0.0289   23.162   0.01   23.037398   0.01   22.054  
6921.0   27.045   0.128   26.842737   0.1563   24.24   0.01   24.121242   0.01   22.905  
6982.0   28.765   0.607   28.365184   0.5195   26.152   0.04   26.085848   0.0466   24.857  
6995.0   24.395   0.012   24.270272   0.0169   22.884   0.01   22.765293   0.01   22.235  
7051.0   27.323   0.169   27.096667   0.1746   25.817   0.029   25.590135   0.0302   24.625  
7162.0   26.636   0.087   26.142701   0.0927   24.82   0.011   24.511461   0.0145   23.726  
7218.0   23.902   0.01   23.795184   0.01   22.812   0.01   22.718533   0.01   22.388  
7241.0   26.108   0.053   25.872319   0.0697   23.612   0.01   23.470699   0.01   22.28  
7451.0   28.973   0.75   28.944719   0.9044   25.969   0.034   25.903799   0.0397   24.906  
7503.0   25.965   0.054   25.757872   0.0648   23.564   0.01   23.440293   0.01   22.333  
7511.0   -99.9   -99.9   -99.9   -99.9   28.526   0.356   28.760669   0.5484   26.479  
7553.0   26.161   0.057   25.879942   0.0638   23.571   0.01   23.422085   0.01   22.243  
7579.0   23.694   0.01   23.510402   0.01   22.0   0.01   21.860031   0.01   21.28  
7590.0   26.955   0.117   26.779454   0.1236   25.523   0.022   25.41651   0.0246   24.978  
7688.0   23.755   0.01   23.619002   0.01   22.843   0.01   22.736431   0.01   22.492  
7785.0   24.902   0.019   24.422337   0.0183   22.765   0.01   22.516097   0.01   21.55  
7802.0   24.356   0.011   24.213506   0.0142   22.195   0.01   22.072196   0.01   21.056  
7909.0   -99.9   -99.9   -99.9   -99.9   26.713   0.067   26.698731   0.0815   25.536  
7935.0   26.957   0.115   26.807849   0.1236   25.53   0.023   25.425237   0.0253   24.575  
7954.0   26.149   0.055   25.771055   0.0571   23.91   0.01   23.759595   0.01   22.713  
7993.0   27.397   0.173   27.391043   0.2116   25.865   0.031   25.749209   0.0341   24.865  
8106.0   24.649   0.014   24.550677   0.0175   22.6   0.01   22.500697   0.01   21.553  
8115.0   24.674   0.015   24.605519   0.0171   23.598   0.01   23.524175   0.01   23.162  
8151.0   25.747   0.039   25.646307   0.0442   24.175   0.01   24.102035   0.01   23.556  
8162.0   21.355   0.01   21.230096   0.01   20.633   0.01   20.526588   0.01   20.408  
8250.0   24.51   0.013   24.359641   0.0137   23.261   0.01   23.136977   0.01   22.769  
8284.0   27.67   0.232   27.421413   0.2288   25.915   0.032   25.823686   0.0365   24.844  
8477.0   21.859   0.01   21.753066   0.01   21.095   0.01   21.00565   0.01   20.866  
8553.0   23.114   0.01   23.028243   0.01   22.21   0.01   22.134824   0.01   21.826  
8564.0   30.338   3.218   -99.9   -99.9   25.912   0.037   25.836718   0.0433   24.508  
8724.0   23.457   0.01   23.369573   0.01   22.662   0.01   22.584747   0.01   22.37  
8725.0   23.068   0.01   22.984225   0.01   22.275   0.01   22.202641   0.01   22.014  
8774.0   28.093   0.327   28.066013   0.3958   26.613   0.061   26.529886   0.0706   25.869  
8779.0   27.211   0.15   27.255501   0.1934   24.602   0.01   24.526292   0.0113   23.349  
8822.0   24.916   0.018   24.80349   0.0203   23.068   0.01   22.977745   0.01   22.134  
8857.0   28.166   0.402   -99.9   -99.9   25.042   0.016   24.980114   0.0216   23.72  
8965.0   26.153   0.056   25.89933   0.0547   25.149   0.015   24.979645   0.0163   24.163  
8983.0   22.232   0.01   22.13159   0.01   21.448   0.01   21.36056   0.01   21.202  
9142.0   25.681   0.036   25.553566   0.0393   24.335   0.01   24.25895   0.01   23.796  
9242.0   21.813   0.01   21.71899   0.01   20.985   0.01   20.903845   0.01   20.704  
9249.0   -99.9   -99.9   -99.9   -99.9   30.354   1.856   -99.9   -99.9   27.364  
9275.0   25.862   0.043   25.788336   0.0577   23.549   0.01   23.446773   0.01   22.362  
9293.0   23.499   0.01   23.408696   0.01   22.708   0.01   22.628188   0.01   22.394  
9366.0   28.849   0.661   28.557049   0.6252   26.192   0.042   26.019452   0.0441   25.115  
9395.0   25.767   0.039   25.261231   0.0357   23.997   0.01   23.769754   0.01   22.827  
9424.0   23.556   0.01   23.427078   0.01   22.647   0.01   22.53189   0.01   22.308  
9570.0   26.921   0.112   26.866661   0.1666   24.619   0.01   24.489592   0.0136   23.548  
9642.0   25.751   0.038   25.570543   0.0472   23.348   0.01   23.236424   0.01   22.116  
9671.0   23.907   0.01   23.816755   0.01   22.88   0.01   22.805695   0.01   22.493  
9678.0   25.447   0.029   25.159966   0.051   23.898   0.01   23.61168   0.01   23.215  
9699.0   28.72   0.606   28.724588   0.748   26.007   0.036   25.970828   0.0427   24.702  
9704.0   26.564   0.08   26.446125   0.0891   24.891   0.013   24.818441   0.0146   24.06  
9754.0   27.343   0.167   27.251572   0.1906   25.461   0.021   25.369654   0.0234   24.743  
9822.0   24.05   0.01   23.97006   0.01   23.067   0.01   22.990983   0.01   22.677  
10098.0   26.075   0.054   26.044766   0.0649   24.495   0.01   24.426065   0.0102   23.859  
10116.0   27.04   0.126   26.292419   0.0781   26.199   0.041   25.63019   0.0296   25.84  
10210.0   26.97   0.117   26.595567   0.1117   25.46   0.021   25.263319   0.0238   24.472  
10236.0   28.773   0.626   27.831948   0.4179   26.189   0.04   25.582828   0.0363   24.926  
10268.0   26.974   0.12   26.727583   0.1206   24.852   0.012   24.684239   0.0132   24.029  
10451.0   24.687   0.015   24.526255   0.0155   23.859   0.01   23.718779   0.01   23.585  
10955.0   28.614   0.545   29.133589   1.0779   27.014   0.089   26.887852   0.0974   26.288  
11008.0   27.356   0.168   27.274119   0.2121   24.629   0.01   24.544375   0.012   23.331  
11241.0   28.524   0.579   28.280072   0.7877   27.641   0.188   27.125862   0.1986   26.556  
11345.0   26.869   0.106   26.849061   0.128   25.232   0.017   25.161492   0.0198   24.703  
11426.0   28.668   0.572   30.414577   3.5343   26.754   0.07   26.703497   0.0829   25.265  
11486.0   -99.9   -99.9   -99.9   -99.9   26.799   0.074   26.762704   0.0888   25.255  
11536.0   26.771   0.101   26.596018   0.142   24.488   0.01   24.326666   0.0126   23.295  
11570.0   27.096   0.132   26.804319   0.1367   25.562   0.023   25.449314   0.0286   24.507  
11614.0   27.1   0.131   27.137008   0.1711   24.967   0.013   24.886928   0.0157   24.036  
11634.0   27.981   0.297   27.711837   0.2867   26.35   0.046   26.247842   0.0522   25.154  
11767.0   24.105   0.01   23.989336   0.0107   21.93   0.01   21.827158   0.01   20.886  
12131.0   28.513   0.485   28.022249   0.382   26.047   0.036   25.936137   0.0406   24.883  
12133.0   25.654   0.035   25.157002   0.0341   23.73   0.01   23.5062   0.01   22.575  
12212.0   25.44   0.034   25.30609   0.0435   22.953   0.01   22.833545   0.01   21.63  
12313.0   26.708   0.096   26.566654   0.1039   24.865   0.012   24.780325   0.014   24.094  
12419.0   29.25   0.96   30.404061   3.4443   26.342   0.048   26.260192   0.055   25.266  
12457.0   28.233   0.419   28.152325   0.4825   27.233   0.116   27.184402   0.1378   25.872  
12527.0   25.784   0.039   25.600908   0.0499   23.5   0.01   23.380628   0.01   22.297  
12596.0   26.457   0.073   26.26049   0.0748   25.153   0.016   24.991245   0.0169   24.392  
12734.0   27.571   0.203   27.037749   0.1651   26.284   0.045   25.879437   0.0413   25.345  
12831.0   25.322   0.027   24.8856   0.0268   23.201   0.01   22.988498   0.01   22.06  
12872.0   25.772   0.039   25.70179   0.0453   24.208   0.01   24.13986   0.01   23.545  
12873.0   27.052   0.129   26.751077   0.1526   24.489   0.01   24.337142   0.0119   23.095  
12986.0   30.559   3.256   28.938361   0.9016   26.918   0.082   26.701592   0.0829   25.847  
